DATE,TICKER,PRC,SHROUT,CFACPR,SPRTRN
3/14/19,VZ,57.95,4132046,1,-0.000868
3/15/19,VZ,58.39,4132046,1,0.004985
3/18/19,VZ,58.07,4132046,1,0.003706
3/19/19,VZ,57.5,4132046,1,-0.000131
3/20/19,VZ,57.67,4132046,1,-0.002944
3/21/19,VZ,58.29,4132046,1,0.010853
3/22/19,VZ,59.76,4132046,1,-0.018975
3/25/19,VZ,60.08,4132046,1,-0.000839
3/26/19,VZ,60.63,4132046,1,0.007183
3/27/19,VZ,60.88,4132046,1,-0.004644
3/28/19,VZ,59.08,4132046,1,0.00359
3/29/19,VZ,59.13,4130000,1,0.006734
4/1/19,VZ,59.09,4130000,1,0.011569
4/2/19,VZ,58.53,4130000,1,0.000017
4/3/19,VZ,58.87,4130000,1,0.002148
4/4/19,VZ,58.99,4130000,1,0.002085
4/5/19,VZ,59.09,4130000,1,0.004636
4/8/19,VZ,59.13,4130000,1,0.001047
4/9/19,VZ,58.4,4130000,1,-0.006067
4/10/19,VZ,58.61,4130000,1,0.003478
4/11/19,VZ,58.56,4130000,1,0.000038
4/12/19,VZ,58.74,4130000,1,0.006609
4/15/19,VZ,58.71,4130000,1,-0.000629
4/16/19,VZ,58.79,4130000,1,0.000509
4/17/19,VZ,57.78,4130000,1,-0.002274
4/18/19,VZ,58.04,4130000,1,0.001579
4/22/19,VZ,58.37,4130000,1,0.001012
4/23/19,VZ,57.15,4130000,1,0.008841
4/24/19,VZ,57.08,4130000,1,-0.002192
4/25/19,VZ,55.85,4130000,1,-0.000369
4/26/19,VZ,56.58,4130000,1,0.004685
4/29/19,VZ,56.84,4130000,1,0.001071
4/30/19,VZ,57.19,4135707,1,0.000951
5/1/19,VZ,56.52,4135707,1,-0.007502
5/2/19,VZ,56.99,4135707,1,-0.002124
5/3/19,VZ,57.24,4135707,1,0.009638
5/6/19,VZ,56.91,4135707,1,-0.004471
5/7/19,VZ,56.63,4135707,1,-0.016512
5/8/19,VZ,56.38,4135707,1,-0.001605
5/9/19,VZ,56.48,4135707,1,-0.003021
5/10/19,VZ,56.91,4135707,1,0.00372
5/13/19,VZ,56.75,4135707,1,-0.024131
5/14/19,VZ,56.55,4135707,1,0.008016
5/15/19,VZ,56.81,4135707,1,0.005839
5/16/19,VZ,57.38,4135707,1,0.008895
5/17/19,VZ,58.09,4135707,1,-0.005837
5/20/19,VZ,59.01,4135707,1,-0.006749
5/21/19,VZ,59.5,4135707,1,0.008496
5/22/19,VZ,59.25,4135707,1,-0.002824
5/23/19,VZ,58.87,4135707,1,-0.011914
5/24/19,VZ,59.32,4135707,1,0.001354
5/28/19,VZ,58.73,4135707,1,-0.008376
5/29/19,VZ,58.18,4135707,1,-0.006912
5/30/19,VZ,56.83,4135707,1,0.002098
5/31/19,VZ,54.35,4135707,1,-0.013195
6/3/19,VZ,56.38,4135707,1,-0.002765
6/4/19,VZ,56.22,4135707,1,0.021432
6/5/19,VZ,57.03,4135707,1,0.008162
6/6/19,VZ,57.54,4135707,1,0.006136
6/7/19,VZ,57.24,4135707,1,0.010498
6/10/19,VZ,56.15,4135707,1,0.00466
6/11/19,VZ,56.83,4135707,1,-0.00035
6/12/19,VZ,57.36,4135707,1,-0.002038
6/13/19,VZ,57.62,4135707,1,0.004097
6/14/19,VZ,58.28,4135707,1,-0.001612
6/17/19,VZ,57.63,4135707,1,0.000932
6/18/19,VZ,57.33,4135707,1,0.009717
6/19/19,VZ,57.63,4135707,1,0.002985
6/20/19,VZ,57.34,4135707,1,0.009472
6/21/19,VZ,57.77,4135707,1,-0.001259
6/24/19,VZ,58.27,4135707,1,-0.001732
6/25/19,VZ,58,4135707,1,-0.009496
6/26/19,VZ,56.99,4135707,1,-0.001234
6/27/19,VZ,57.25,4135707,1,0.003823
6/28/19,VZ,57.13,4135707,1,0.005757
7/1/19,VZ,56.66,4135707,1,0.007672
7/2/19,VZ,58.13,4135707,1,0.002928
7/3/19,VZ,58.13,4135707,1,0.007672
7/5/19,VZ,58.31,4135707,1,-0.001806
7/8/19,VZ,57.89,4135707,1,-0.004835
7/9/19,VZ,56.41,4135707,1,0.001237
7/10/19,VZ,57,4135707,1,0.004511
7/11/19,VZ,56.92,4135707,1,0.002285
7/12/19,VZ,57.19,4135707,1,0.00462
7/15/19,VZ,57.58,4135707,1,0.000176
7/16/19,VZ,57.41,4135707,1,-0.003404
7/17/19,VZ,57.22,4135707,1,-0.006531
7/18/19,VZ,57.21,4135707,1,0.003582
7/19/19,VZ,56.59,4135707,1,-0.006177
7/22/19,VZ,55.5,4135707,1,0.002829
7/23/19,VZ,55.48,4135707,1,0.006848
7/24/19,VZ,55.97,4135707,1,0.004688
7/25/19,VZ,56.36,4135707,1,-0.005262
7/26/19,VZ,57.08,4135707,1,0.007388
7/29/19,VZ,57.37,4135707,1,-0.001616
7/30/19,VZ,56.63,4135707,1,-0.002579
7/31/19,VZ,55.27,4135707,1,-0.010886
8/1/19,VZ,55.26,4135707,1,-0.008999
8/2/19,VZ,55.59,4135707,1,-0.007283
8/5/19,VZ,55.22,4135707,1,-0.029778
8/6/19,VZ,55.05,4135707,1,0.013017
8/7/19,VZ,55.09,4135707,1,0.000767
8/8/19,VZ,55.82,4135707,1,0.018762
8/9/19,VZ,55.78,4135707,1,-0.006617
8/12/19,VZ,55.69,4135707,1,-0.012184
8/13/19,VZ,56.37,4135707,1,0.014994
8/14/19,VZ,55.72,4135707,1,-0.029293
8/15/19,VZ,56.3,4135707,1,0.002464
8/16/19,VZ,56.65,4135707,1,0.014426
8/19/19,VZ,57,4135707,1,0.012106
8/20/19,VZ,56.27,4135707,1,-0.007915
8/21/19,VZ,56.59,4135707,1,0.008247
8/22/19,VZ,56.78,4135707,1,-0.000506
8/23/19,VZ,55.92,4135707,1,-0.025946
8/26/19,VZ,56.71,4135707,1,0.010983
8/27/19,VZ,57.18,4135707,1,-0.003203
8/28/19,VZ,57.95,4135707,1,0.006545
8/29/19,VZ,57.94,4135707,1,0.012687
8/30/19,VZ,58.16,4136000,1,0.000643
9/3/19,VZ,58.04,4136000,1,-0.006899
9/4/19,VZ,58.18,4136000,1,0.010842
9/5/19,VZ,58.59,4136000,1,0.01301
9/6/19,VZ,59.06,4136000,1,0.000911
9/9/19,VZ,58.66,4136000,1,-0.000094
9/10/19,VZ,59.71,4136000,1,0.000322
9/11/19,VZ,60.13,4136000,1,0.00723
9/12/19,VZ,60.43,4136000,1,0.002879
9/13/19,VZ,59.96,4136000,1,-0.000724
9/16/19,VZ,59.5,4136000,1,-0.003136
9/17/19,VZ,59.87,4136000,1,0.002582
9/18/19,VZ,59.93,4136000,1,0.000343
9/19/19,VZ,59.98,4136000,1,0.00002
9/20/19,VZ,60.29,4136000,1,-0.004896
9/23/19,VZ,60.21,4136000,1,-0.000097
9/24/19,VZ,60.51,4136000,1,-0.008416
9/25/19,VZ,60.27,4136000,1,0.006159
9/26/19,VZ,60.44,4136000,1,-0.002429
9/27/19,VZ,60.3,4136000,1,-0.005316
9/30/19,VZ,60.36,4136000,1,0.005048
10/1/19,VZ,59.85,4136000,1,-0.012258
10/2/19,VZ,58.91,4136000,1,-0.017903
10/3/19,VZ,59.01,4136000,1,0.007972
10/4/19,VZ,59.9,4136000,1,0.014217
10/7/19,VZ,60.25,4136000,1,-0.004478
10/8/19,VZ,59.72,4136000,1,-0.015561
10/9/19,VZ,59.22,4136000,1,0.009105
10/10/19,VZ,59.83,4136000,1,0.006416
10/11/19,VZ,59.93,4136000,1,0.010939
10/14/19,VZ,59.6,4136000,1,-0.001387
10/15/19,VZ,60.55,4136000,1,0.009956
10/16/19,VZ,60.29,4136000,1,-0.002
10/17/19,VZ,60.41,4136000,1,0.002763
10/18/19,VZ,61.05,4136000,1,-0.003919
10/21/19,VZ,60.75,4136000,1,0.006872
10/22/19,VZ,60.77,4136000,1,-0.003569
10/23/19,VZ,60.88,4136000,1,0.002847
10/24/19,VZ,60.58,4136000,1,0.00192
10/25/19,VZ,60.37,4136000,1,0.004073
10/28/19,VZ,60.18,4136000,1,0.005581
10/29/19,VZ,60.19,4136000,1,-0.000832
10/30/19,VZ,60.82,4136000,1,0.003253
10/31/19,VZ,60.47,4135784,1,-0.003023
11/1/19,VZ,60.37,4135784,1,0.009662
11/4/19,VZ,59.87,4135784,1,0.003704
11/5/19,VZ,59.5,4135784,1,-0.001186
11/6/19,VZ,60.13,4135784,1,0.000703
11/7/19,VZ,60.53,4135784,1,0.00273
11/8/19,VZ,59.35,4135784,1,0.002561
11/11/19,VZ,59.61,4135784,1,-0.001962
11/12/19,VZ,59.32,4135784,1,0.001565
11/13/19,VZ,59.41,4135784,1,0.000712
11/14/19,VZ,59.34,4135784,1,0.000837
11/15/19,VZ,59.51,4135784,1,0.007695
11/18/19,VZ,59.44,4135784,1,0.000503
11/19/19,VZ,59.5,4135784,1,-0.000593
11/20/19,VZ,59.48,4135784,1,-0.003756
11/21/19,VZ,59.61,4135784,1,-0.001583
11/22/19,VZ,59.75,4135784,1,0.002175
11/25/19,VZ,59.38,4135784,1,0.007507
11/26/19,VZ,59.89,4135784,1,0.002196
11/27/19,VZ,60.1,4135784,1,0.004174
11/29/19,VZ,60.24,4135784,1,-0.004011
12/2/19,VZ,59.96,4135784,1,-0.008631
12/3/19,VZ,60.14,4135784,1,-0.006638
12/4/19,VZ,60.53,4135784,1,0.006324
12/5/19,VZ,60.82,4135784,1,0.0015
12/6/19,VZ,61.19,4135784,1,0.009136
12/9/19,VZ,61.01,4135784,1,-0.003163
12/10/19,VZ,61.23,4135784,1,-0.001097
12/11/19,VZ,61.08,4135784,1,0.002908
12/12/19,VZ,61.17,4135784,1,0.008575
12/13/19,VZ,60.81,4135784,1,0.000073
12/16/19,VZ,61.23,4135784,1,0.007148
12/17/19,VZ,61.49,4135784,1,0.000335
12/18/19,VZ,60.86,4135784,1,-0.000432
12/19/19,VZ,60.8,4135784,1,0.004459
12/20/19,VZ,62.07,4135784,1,0.004945
12/23/19,VZ,61.4,4135784,1,0.000866
12/24/19,VZ,61.28,4135784,1,-0.000195
12/26/19,VZ,61.29,4135784,1,0.005128
12/27/19,VZ,61.53,4135784,1,0.000034
12/30/19,VZ,61.21,4135784,1,-0.005781
12/31/19,VZ,61.4,4135784,1,0.002946
1/2/20,VZ,61.05,4135784,1,0.008379
1/3/20,VZ,60.4,4135784,1,-0.00706
1/6/20,VZ,60.27,4135784,1,0.003533
1/7/20,VZ,59.6,4135784,1,-0.002803
1/8/20,VZ,59.71,4135784,1,0.004902
1/9/20,VZ,58.85,4135784,1,0.006655
1/10/20,VZ,58.99,4135784,1,-0.002855
1/13/20,VZ,59.15,4135784,1,0.006976
1/14/20,VZ,59.04,4135784,1,-0.001515
1/15/20,VZ,59.1,4135784,1,0.00187
1/16/20,VZ,59.67,4135784,1,0.008367
1/17/20,VZ,60.13,4135784,1,0.003862
1/21/20,VZ,60.32,4135784,1,-0.002652
1/22/20,VZ,60.48,4135784,1,0.000289
1/23/20,VZ,60.51,4135784,1,0.001141
1/24/20,VZ,60.28,4135784,1,-0.009042
1/27/20,VZ,59.91,4135784,1,-0.015731
1/28/20,VZ,60.7,4135784,1,0.010054
1/29/20,VZ,59.53,4135784,1,-0.000867
1/30/20,VZ,59.36,4135784,1,0.003134
1/31/20,VZ,59.44,4136000,1,-0.017706
2/3/20,VZ,58.05,4136000,1,0.007255
2/4/20,VZ,58.29,4136000,1,0.01498
2/5/20,VZ,59.13,4136000,1,0.011251
2/6/20,VZ,59.44,4136000,1,0.003326
2/7/20,VZ,59.94,4136000,1,-0.005401
2/10/20,VZ,60.24,4136000,1,0.007326
2/11/20,VZ,58.69,4136000,1,0.001688
2/12/20,VZ,58.23,4136000,1,0.006463
2/13/20,VZ,58.65,4136000,1,-0.00163
2/14/20,VZ,58.51,4136000,1,0.001844
2/18/20,VZ,57.91,4136000,1,-0.00292
2/19/20,VZ,58.22,4136000,1,0.004706
2/20/20,VZ,58.09,4136000,1,-0.003816
2/21/20,VZ,58.2,4136000,1,-0.010518
2/24/20,VZ,57.99,4136000,1,-0.033514
2/25/20,VZ,57.12,4136000,1,-0.03028
2/26/20,VZ,57.14,4136000,1,-0.003779
2/27/20,VZ,55.06,4136000,1,-0.044163
2/28/20,VZ,54.16,4135864,1,-0.008238
3/2/20,VZ,57.32,4135864,1,0.046039
3/3/20,VZ,55.7,4135864,1,-0.028108
3/4/20,VZ,58.12,4135864,1,0.042203
3/5/20,VZ,57.16,4135864,1,-0.033922
3/6/20,VZ,56.87,4135864,1,-0.017054
3/9/20,VZ,55.83,4135864,1,-0.07597
3/10/20,VZ,56.52,4135864,1,0.049396
3/11/20,VZ,54.83,4135864,1,-0.048868
3/12/20,VZ,51.2,4135864,1,-0.095113
3/13/20,VZ,54.17,4135864,1,0.092871
3/16/20,VZ,50.99,4135864,1,-0.119841
3/17/20,VZ,54.31,4135864,1,0.059955
3/18/20,VZ,54.32,4135864,1,-0.051831
3/19/20,VZ,53.62,4135864,1,0.004708
3/20/20,VZ,51.8,4135864,1,-0.04336
3/23/20,VZ,50.31,4135864,1,-0.029294
3/24/20,VZ,49.99,4135864,1,0.093828
3/25/20,VZ,49.94,4135864,1,0.011535
3/26/20,VZ,53.54,4135864,1,0.062414
3/27/20,VZ,52.77,4135864,1,-0.033687
3/30/20,VZ,54.77,4135864,1,0.033516
3/31/20,VZ,53.73,4140000,1,-0.016013
4/1/20,VZ,52.92,4140000,1,-0.044142
4/2/20,VZ,55.25,4140000,1,0.022829
4/3/20,VZ,54.7,4140000,1,-0.015137
4/6/20,VZ,56.7,4140000,1,0.070331
4/7/20,VZ,56.98,4140000,1,-0.001603
4/8/20,VZ,57.8,4140000,1,0.034056
4/9/20,VZ,57.44,4140000,1,0.014487
4/13/20,VZ,56.67,4140000,1,-0.010105
4/14/20,VZ,58.14,4140000,1,0.030573
4/15/20,VZ,56.93,4140000,1,-0.02203
4/16/20,VZ,57.66,4140000,1,0.005817
4/17/20,VZ,58.46,4140000,1,0.026794
4/20/20,VZ,58.13,4140000,1,-0.017881
4/21/20,VZ,56.82,4140000,1,-0.030675
4/22/20,VZ,57.99,4140000,1,0.02293
4/23/20,VZ,57.59,4140000,1,-0.000539
4/24/20,VZ,57.93,4140000,1,0.013918
4/27/20,VZ,57.81,4140000,1,0.014714
4/28/20,VZ,57.83,4140000,1,-0.005242
4/29/20,VZ,58.12,4140000,1,0.026584
4/30/20,VZ,57.45,4137995,1,-0.009212
5/1/20,VZ,56.83,4137995,1,-0.028059
5/4/20,VZ,56.24,4137995,1,0.00425
5/5/20,VZ,56.51,4137995,1,0.009041
5/6/20,VZ,55.64,4137995,1,-0.006979
5/7/20,VZ,55.58,4137995,1,0.011505
5/8/20,VZ,57,4137995,1,0.016872
5/11/20,VZ,56.4,4137995,1,0.000177
5/12/20,VZ,55.46,4137995,1,-0.020544
5/13/20,VZ,54.85,4137995,1,-0.017463
5/14/20,VZ,54.91,4137995,1,0.011525
5/15/20,VZ,54.71,4137995,1,0.003926
5/18/20,VZ,55.72,4137995,1,0.031501
5/19/20,VZ,54.38,4137995,1,-0.010484
5/20/20,VZ,54.26,4137995,1,0.016651
5/21/20,VZ,53.97,4137995,1,-0.007774
5/22/20,VZ,54.1,4137995,1,0.002354
5/26/20,VZ,54.3,4137995,1,0.012289
5/27/20,VZ,55.14,4137995,1,0.014827
5/28/20,VZ,55.72,4137995,1,-0.002108
5/29/20,VZ,57.38,4137995,1,0.004812
6/1/20,VZ,55.78,4137995,1,0.003751
6/2/20,VZ,56.4,4137995,1,0.008211
6/3/20,VZ,56.83,4137995,1,0.013649
6/4/20,VZ,57.22,4137995,1,-0.003369
6/5/20,VZ,57.74,4137995,1,0.026212
6/8/20,VZ,58.09,4137995,1,0.012042
6/9/20,VZ,57.86,4137995,1,-0.007799
6/10/20,VZ,58.05,4137995,1,-0.005313
6/11/20,VZ,56.45,4137995,1,-0.058944
6/12/20,VZ,56.53,4137995,1,0.013061
6/15/20,VZ,56.15,4137995,1,0.008312
6/16/20,VZ,56.92,4137995,1,0.018962
6/17/20,VZ,56.65,4137995,1,-0.0036
6/18/20,VZ,56.89,4137995,1,0.000594
6/19/20,VZ,56.16,4137995,1,-0.005649
6/22/20,VZ,55.66,4137995,1,0.006495
6/23/20,VZ,54.94,4137995,1,0.004307
6/24/20,VZ,53.93,4137995,1,-0.025855
6/25/20,VZ,54.28,4137995,1,0.010959
6/26/20,VZ,53.16,4137995,1,-0.024227
6/29/20,VZ,54.69,4137995,1,0.014686
6/30/20,VZ,55.13,4137995,1,0.01541
7/1/20,VZ,54.67,4137995,1,0.005022
7/2/20,VZ,54.79,4137995,1,0.004541
7/6/20,VZ,55.24,4137995,1,0.015882
7/7/20,VZ,55.04,4137995,1,-0.010819
7/8/20,VZ,55.38,4137995,1,0.007828
7/9/20,VZ,53.94,4137995,1,-0.005644
7/10/20,VZ,54.49,4137995,1,0.010466
7/13/20,VZ,54.45,4137995,1,-0.009363
7/14/20,VZ,55.44,4137995,1,0.013406
7/15/20,VZ,55.06,4137995,1,0.009082
7/16/20,VZ,55.78,4137995,1,-0.003406
7/17/20,VZ,56.3,4137995,1,0.002849
7/20/20,VZ,55.87,4137995,1,0.008407
7/21/20,VZ,55.84,4137995,1,0.001679
7/22/20,VZ,55.75,4137995,1,0.005747
7/23/20,VZ,55.85,4137995,1,-0.01232
7/24/20,VZ,56.85,4137995,1,-0.00619
7/27/20,VZ,56.87,4137995,1,0.007395
7/28/20,VZ,57.48,4137995,1,-0.006473
7/29/20,VZ,57.45,4137995,1,0.012428
7/30/20,VZ,57.3,4137995,1,-0.00375
7/31/20,VZ,57.48,4138054,1,0.00767
8/3/20,VZ,57.24,4138054,1,0.007181
8/4/20,VZ,57.91,4138054,1,0.003612
8/5/20,VZ,57.54,4138054,1,0.00643
8/6/20,VZ,57.83,4138054,1,0.006428
8/7/20,VZ,58.53,4138054,1,0.000633
8/10/20,VZ,58.99,4138054,1,0.002742
8/11/20,VZ,58.51,4138054,1,-0.007969
8/12/20,VZ,58.6,4138054,1,0.013997
8/13/20,VZ,58.52,4138054,1,-0.002047
8/14/20,VZ,58.79,4138054,1,-0.000172
8/17/20,VZ,58.78,4138054,1,0.00271
8/18/20,VZ,59.18,4138054,1,0.002303
8/19/20,VZ,59.05,4138054,1,-0.004404
8/20/20,VZ,58.96,4138054,1,0.003159
8/21/20,VZ,58.99,4138054,1,0.003441
8/24/20,VZ,59.57,4138054,1,0.010044
8/25/20,VZ,59.42,4138054,1,0.003596
8/26/20,VZ,59.46,4138054,1,0.010196
8/27/20,VZ,59.43,4138054,1,0.001673
8/28/20,VZ,59.26,4138054,1,0.006733
8/31/20,VZ,59.27,4138054,1,-0.002195
9/1/20,VZ,59.16,4138054,1,0.007525
9/2/20,VZ,60.53,4138054,1,0.015366
9/3/20,VZ,60.61,4138054,1,-0.035126
9/4/20,VZ,60.48,4138054,1,-0.008133
9/8/20,VZ,59.96,4138054,1,-0.027756
9/9/20,VZ,60.04,4138054,1,0.020145
9/10/20,VZ,59.53,4138054,1,-0.017585
9/11/20,VZ,59.79,4138054,1,0.000533
9/14/20,VZ,60.32,4138054,1,0.012742
9/15/20,VZ,60.6,4138054,1,0.005219
9/16/20,VZ,60.37,4138054,1,-0.004619
9/17/20,VZ,60.59,4138054,1,-0.008412
9/18/20,VZ,60.35,4138054,1,-0.011183
9/21/20,VZ,59.61,4138054,1,-0.011571
9/22/20,VZ,59.82,4138054,1,0.010518
9/23/20,VZ,58.91,4138054,1,-0.023721
9/24/20,VZ,59.19,4138054,1,0.002987
9/25/20,VZ,59.39,4138054,1,0.015977
9/28/20,VZ,59.36,4138054,1,0.016111
9/29/20,VZ,59.24,4138054,1,-0.004813
9/30/20,VZ,59.49,4138054,1,0.008254
10/1/20,VZ,59.45,4138054,1,0.005293
10/2/20,VZ,59.24,4138054,1,-0.009572
10/5/20,VZ,59.66,4138054,1,0.017976
10/6/20,VZ,59.46,4138054,1,-0.013988
10/7/20,VZ,59.61,4138054,1,0.017406
10/8/20,VZ,59.19,4138054,1,0.008007
10/9/20,VZ,59.33,4138054,1,0.008791
10/12/20,VZ,59.55,4138054,1,0.016419
10/13/20,VZ,59.36,4138054,1,-0.006307
10/14/20,VZ,58.43,4138054,1,-0.006623
10/15/20,VZ,58.16,4138054,1,-0.001528
10/16/20,VZ,58.05,4138054,1,0.000135
10/19/20,VZ,57.3,4138054,1,-0.01633
10/20/20,VZ,57.25,4138054,1,0.004727
10/21/20,VZ,56.75,4138054,1,-0.002196
10/22/20,VZ,57.33,4138054,1,0.005219
10/23/20,VZ,57.96,4138054,1,0.003446
10/26/20,VZ,57.81,4138054,1,-0.01859
10/27/20,VZ,57.38,4138054,1,-0.003026
10/28/20,VZ,56.31,4138054,1,-0.035288
10/29/20,VZ,56.76,4138054,1,0.011947
10/30/20,VZ,56.99,4138094,1,-0.01213
11/2/20,VZ,57.7,4138094,1,0.012318
11/3/20,VZ,57.75,4138094,1,0.017799
11/4/20,VZ,57.22,4138094,1,0.022047
11/5/20,VZ,58.15,4138094,1,0.01946
11/6/20,VZ,58.53,4138094,1,-0.000288
11/9/20,VZ,59.84,4138094,1,0.0117
11/10/20,VZ,61.1,4138094,1,-0.0014
11/11/20,VZ,61,4138094,1,0.007652
11/12/20,VZ,60.79,4138094,1,-0.009979
11/13/20,VZ,61.06,4138094,1,0.01361
11/16/20,VZ,60.89,4138094,1,0.011648
11/17/20,VZ,60.75,4138094,1,-0.004792
11/18/20,VZ,60.32,4138094,1,-0.011564
11/19/20,VZ,60.21,4138094,1,0.003946
11/20/20,VZ,60.04,4138094,1,-0.006793
11/23/20,VZ,60.23,4138094,1,0.005636
11/24/20,VZ,60.64,4138094,1,0.016162
11/25/20,VZ,60.41,4138094,1,-0.001584
11/27/20,VZ,60.58,4138094,1,0.002397
11/30/20,VZ,60.41,4138094,1,-0.004595
12/1/20,VZ,60.58,4138094,1,0.011271
12/2/20,VZ,61.36,4138094,1,0.001791
12/3/20,VZ,61.74,4138094,1,-0.000624
12/4/20,VZ,61.55,4138094,1,0.008836
12/7/20,VZ,61.35,4138094,1,-0.001936
12/8/20,VZ,61.45,4138094,1,0.002787
12/9/20,VZ,61.46,4138094,1,-0.007949
12/10/20,VZ,60.51,4138094,1,-0.001285
12/11/20,VZ,60.35,4138094,1,-0.001265
12/14/20,VZ,59.98,4138094,1,-0.004359
12/15/20,VZ,60.55,4138094,1,0.012921
12/16/20,VZ,59.91,4138094,1,0.001773
12/17/20,VZ,60.01,4138094,1,0.005758
12/18/20,VZ,60.46,4138094,1,-0.003511
12/21/20,VZ,59.49,4138094,1,-0.003906
12/22/20,VZ,58.99,4138094,1,-0.002073
12/23/20,VZ,58.96,4138094,1,0.000746
12/24/20,VZ,58.84,4138094,1,0.003537
12/28/20,VZ,58.98,4138094,1,0.008723
12/29/20,VZ,58.81,4138094,1,-0.002227
12/30/20,VZ,58.14,4138094,1,0.001342
12/31/20,VZ,58.75,4138094,1,0.006439
1/4/21,VZ,58.85,4138094,1,-0.014755
1/5/21,VZ,58.58,4138094,1,0.007083
1/6/21,VZ,59.29,4138094,1,0.00571
1/7/21,VZ,58.53,4138094,1,0.014847
1/8/21,VZ,57.8,4138094,1,0.005492
1/11/21,VZ,57.46,4138094,1,-0.006555
1/12/21,VZ,57.26,4138094,1,0.000416
1/13/21,VZ,57.06,4138094,1,0.002276
1/14/21,VZ,57.04,4138094,1,-0.003753
1/15/21,VZ,57.38,4138094,1,-0.00719
1/19/21,VZ,57.05,4138094,1,0.008136
1/20/21,VZ,57.26,4138094,1,0.013936
1/21/21,VZ,57.27,4138094,1,0.000317
1/22/21,VZ,57.47,4138094,1,-0.003011
1/25/21,VZ,58.42,4138094,1,0.003616
1/26/21,VZ,56.57,4138094,1,-0.001489
1/27/21,VZ,55.13,4138094,1,-0.025678
1/28/21,VZ,55.37,4138094,1,0.009761
1/29/21,VZ,54.75,4138000,1,-0.019312
2/1/21,VZ,54.28,4138000,1,0.016052
2/2/21,VZ,54.5,4138000,1,0.013898
2/3/21,VZ,54.79,4138000,1,0.001009
2/4/21,VZ,55.14,4138000,1,0.010853
2/5/21,VZ,55.32,4138000,1,0.003897
2/8/21,VZ,55.05,4138000,1,0.007399
2/9/21,VZ,55,4138000,1,-0.001113
2/10/21,VZ,54.96,4138000,1,-0.000345
2/11/21,VZ,54.6,4138000,1,0.001662
2/12/21,VZ,54.2,4138000,1,0.004711
2/16/21,VZ,54.15,4138000,1,-0.000569
2/17/21,VZ,56.99,4138000,1,-0.00032
2/18/21,VZ,56.98,4138000,1,-0.004416
2/19/21,VZ,56.45,4138000,1,-0.001855
2/22/21,VZ,56.45,4138000,1,-0.007733
2/23/21,VZ,57.03,4138000,1,0.001256
2/24/21,VZ,57.12,4138000,1,0.011352
2/25/21,VZ,56.5,4138000,1,-0.024479
2/26/21,VZ,55.3,4138149,1,-0.00475
3/1/21,VZ,55.36,4138149,1,0.023791
3/2/21,VZ,54.98,4138149,1,-0.008081
3/3/21,VZ,55.38,4138149,1,-0.013066
3/4/21,VZ,54.8,4138149,1,-0.013417
3/5/21,VZ,56,4138149,1,0.019496
3/8/21,VZ,56.79,4138149,1,-0.005359
3/9/21,VZ,56.2,4138149,1,0.014155
3/10/21,VZ,57.08,4138149,1,0.00603
3/11/21,VZ,55.51,4138149,1,0.010395
3/12/21,VZ,55.63,4138149,1,0.001015
3/15/21,VZ,55.64,4138149,1,0.006492
3/16/21,VZ,55.64,4138149,1,-0.00157
3/17/21,VZ,55.75,4138149,1,0.002879
3/18/21,VZ,56.31,4138149,1,-0.014761
3/19/21,VZ,56.24,4138149,1,-0.000603
3/22/21,VZ,56.59,4138149,1,0.007025
3/23/21,VZ,56.91,4138149,1,-0.007631
3/24/21,VZ,57.01,4138149,1,-0.005467
3/25/21,VZ,57.38,4138149,1,0.00524
3/26/21,VZ,58.18,4138149,1,0.016631
3/29/21,VZ,58.83,4138149,1,-0.000868
3/30/21,VZ,58.59,4138149,1,-0.003158
3/31/21,VZ,58.15,4140000,1,0.003623
4/1/21,VZ,58.3,4140000,1,0.011825
4/5/21,VZ,58.87,4140000,1,0.014438
4/6/21,VZ,59.11,4140000,1,-0.000974
4/7/21,VZ,59,4140000,1,0.001475
4/8/21,VZ,57.6,4140000,1,0.004221
4/9/21,VZ,57.49,4140000,1,0.00772
4/12/21,VZ,57.54,4140000,1,-0.000196
4/13/21,VZ,57.62,4140000,1,0.003295
4/14/21,VZ,57.7,4140000,1,-0.004088
4/15/21,VZ,57.7,4140000,1,0.011094
4/16/21,VZ,58.28,4140000,1,0.003609
4/19/21,VZ,58.39,4140000,1,-0.005306
4/20/21,VZ,58.39,4140000,1,-0.006802
4/21/21,VZ,58.14,4140000,1,0.009306
4/22/21,VZ,57.28,4140000,1,-0.009211
4/23/21,VZ,57.3,4140000,1,0.010929
4/26/21,VZ,56.94,4140000,1,0.001782
4/27/21,VZ,56.32,4140000,1,-0.000215
4/28/21,VZ,56.43,4140000,1,-0.000846
4/29/21,VZ,57.32,4140000,1,0.006763
4/30/21,VZ,57.79,4140068,1,-0.007195
5/3/21,VZ,57.92,4140068,1,0.002748
5/4/21,VZ,58.6,4140068,1,-0.006678
5/5/21,VZ,58.69,4140068,1,0.000704
5/6/21,VZ,59.29,4140068,1,0.008165
5/7/21,VZ,58.72,4140068,1,0.007373
5/10/21,VZ,59.52,4140068,1,-0.010436
5/11/21,VZ,58.54,4140068,1,-0.008674
5/12/21,VZ,58.41,4140068,1,-0.021449
5/13/21,VZ,58.81,4140068,1,0.012173
5/14/21,VZ,58.69,4140068,1,0.014918
5/17/21,VZ,57.94,4140068,1,-0.00253
5/18/21,VZ,57.18,4140068,1,-0.008517
