DATE,TICKER,COMNAM,PRIMEXCH,PRC,VOL,SHROUT,CFACPR,CFACSHR,SPRTRN
20140325,PG,PROCTER & GAMBLE CO,N,79.81,8892450,2711408,1,1,0.004404
20140326,PG,PROCTER & GAMBLE CO,N,79.5,8270011,2711408,1,1,-0.007
20140327,PG,PROCTER & GAMBLE CO,N,79.65,8134097,2711408,1,1,-0.0019
20140328,PG,PROCTER & GAMBLE CO,N,79.76,6413509,2711408,1,1,0.00464
20140331,PG,PROCTER & GAMBLE CO,N,80.6,8493091,2711408,1,1,0.007924
20140401,PG,PROCTER & GAMBLE CO,N,80.34,8222389,2711408,1,1,0.007039
20140402,PG,PROCTER & GAMBLE CO,N,80.13,6741754,2711408,1,1,0.002853
20140403,PG,PROCTER & GAMBLE CO,N,80.1,5647193,2711408,1,1,-0.001126
20140404,PG,PROCTER & GAMBLE CO,N,79.77,8649667,2711408,1,1,-0.012537
20140407,PG,PROCTER & GAMBLE CO,N,80.49,13228988,2711408,1,1,-0.01075
20140408,PG,PROCTER & GAMBLE CO,N,81.35,11886367,2711408,1,1,0.003751
20140409,PG,PROCTER & GAMBLE CO,N,81.49,11555284,2711408,1,1,0.010918
20140410,PG,PROCTER & GAMBLE CO,N,81.09,12202694,2711408,1,1,-0.020885
20140411,PG,PROCTER & GAMBLE CO,N,80.76,11831591,2711408,1,1,-0.009487
20140414,PG,PROCTER & GAMBLE CO,N,80.81,7105587,2711408,1,1,0.008217
20140415,PG,PROCTER & GAMBLE CO,N,80.84,9007674,2711408,1,1,0.006757
20140416,PG,PROCTER & GAMBLE CO,N,81.65,8301006,2711408,1,1,0.010488
20140417,PG,PROCTER & GAMBLE CO,N,81.76,8374713,2711408,1,1,0.001364
20140421,PG,PROCTER & GAMBLE CO,N,81.56,6395150,2711408,1,1,0.003775
20140422,PG,PROCTER & GAMBLE CO,N,81.25,9260267,2711408,1,1,0.004092
20140423,PG,PROCTER & GAMBLE CO,N,80.36,9580599,2711408,1,1,-0.002213
20140424,PG,PROCTER & GAMBLE CO,N,81.15,9528562,2711408,1,1,0.001717
20140425,PG,PROCTER & GAMBLE CO,N,81.41,7497404,2711408,1,1,-0.008096
20140428,PG,PROCTER & GAMBLE CO,N,82.94,11595127,2711408,1,1,0.003236
20140429,PG,PROCTER & GAMBLE CO,N,82.44,7214281,2711408,1,1,0.004761
20140430,PG,PROCTER & GAMBLE CO,N,82.55,6253243,2705960,1,1,0.002992
20140501,PG,PROCTER & GAMBLE CO,N,82.34,5312492,2705960,1,1,-0.000143
20140502,PG,PROCTER & GAMBLE CO,N,81.92,6629371,2705960,1,1,-0.001348
20140505,PG,PROCTER & GAMBLE CO,N,81.7,4563610,2705960,1,1,0.001871
20140506,PG,PROCTER & GAMBLE CO,N,81.13,4591267,2705960,1,1,-0.008988
20140507,PG,PROCTER & GAMBLE CO,N,82.09,6639614,2705960,1,1,0.005616
20140508,PG,PROCTER & GAMBLE CO,N,82.16,4631207,2705960,1,1,-0.001374
20140509,PG,PROCTER & GAMBLE CO,N,82.39,7303502,2705960,1,1,0.001519
20140512,PG,PROCTER & GAMBLE CO,N,81.73,7859053,2705960,1,1,0.009673
20140513,PG,PROCTER & GAMBLE CO,N,81.61,6540218,2705960,1,1,0.000422
20140514,PG,PROCTER & GAMBLE CO,N,81.17,6872657,2705960,1,1,-0.004701
20140515,PG,PROCTER & GAMBLE CO,N,80.53,9402103,2705960,1,1,-0.009362
20140516,PG,PROCTER & GAMBLE CO,N,80.33,11559255,2705960,1,1,0.003747
20140519,PG,PROCTER & GAMBLE CO,N,79.93,6073538,2705960,1,1,0.003845
20140520,PG,PROCTER & GAMBLE CO,N,80.23,7057232,2705960,1,1,-0.006498
20140521,PG,PROCTER & GAMBLE CO,N,80.49,6339794,2705960,1,1,0.008116
20140522,PG,PROCTER & GAMBLE CO,N,80.65,5561257,2705960,1,1,0.002362
20140523,PG,PROCTER & GAMBLE CO,N,80.52,4472635,2705960,1,1,0.004248
20140527,PG,PROCTER & GAMBLE CO,N,80.08,7004714,2705960,1,1,0.005988
20140528,PG,PROCTER & GAMBLE CO,N,80.1,4201377,2705960,1,1,-0.001114
20140529,PG,PROCTER & GAMBLE CO,N,80.4,3886779,2705960,1,1,0.005367
20140530,PG,PROCTER & GAMBLE CO,N,80.79,7432199,2705960,1,1,0.001844
20140602,PG,PROCTER & GAMBLE CO,N,80.36,4331701,2705960,1,1,0.000728
20140603,PG,PROCTER & GAMBLE CO,N,79.93,6970914,2705960,1,1,-0.000379
20140604,PG,PROCTER & GAMBLE CO,N,79.86,5427687,2705960,1,1,0.001892
20140605,PG,PROCTER & GAMBLE CO,N,80.11,5788203,2705960,1,1,0.006525
20140606,PG,PROCTER & GAMBLE CO,N,80.03,5521710,2705960,1,1,0.004628
20140609,PG,PROCTER & GAMBLE CO,N,80.09,6352506,2705960,1,1,0.000939
20140610,PG,PROCTER & GAMBLE CO,N,80.15,5658366,2705960,1,1,-0.000246
20140611,PG,PROCTER & GAMBLE CO,N,80.06,7453733,2705960,1,1,-0.003537
20140612,PG,PROCTER & GAMBLE CO,N,79.76,6526949,2705960,1,1,-0.007089
20140613,PG,PROCTER & GAMBLE CO,N,79.64,5214278,2705960,1,1,0.003135
20140616,PG,PROCTER & GAMBLE CO,N,79.69,5334617,2705960,1,1,0.000837
20140617,PG,PROCTER & GAMBLE CO,N,79.58,5337668,2705960,1,1,0.002173
20140618,PG,PROCTER & GAMBLE CO,N,79.79,9618007,2705960,1,1,0.007719
20140619,PG,PROCTER & GAMBLE CO,N,80.24,12493024,2705960,1,1,0.001277
20140620,PG,PROCTER & GAMBLE CO,N,79.93,11664486,2705960,1,1,0.00173
20140623,PG,PROCTER & GAMBLE CO,N,79.52,6947701,2705960,1,1,-0.000132
20140624,PG,PROCTER & GAMBLE CO,N,79.01,8157305,2705960,1,1,-0.006435
20140625,PG,PROCTER & GAMBLE CO,N,79.32,12569262,2705960,1,1,0.004897
20140626,PG,PROCTER & GAMBLE CO,N,78.62,7262067,2705960,1,1,-0.001179
20140627,PG,PROCTER & GAMBLE CO,N,79.02,8975304,2705960,1,1,0.001911
20140630,PG,PROCTER & GAMBLE CO,N,78.59,10303230,2705960,1,1,-0.000372
20140701,PG,PROCTER & GAMBLE CO,N,79.28,8426276,2705960,1,1,0.006678
20140702,PG,PROCTER & GAMBLE CO,N,79.56,6282586,2705960,1,1,0.000659
20140703,PG,PROCTER & GAMBLE CO,N,79.98,5501056,2705960,1,1,0.00548
20140707,PG,PROCTER & GAMBLE CO,N,80.19,6674885,2705960,1,1,-0.003924
20140708,PG,PROCTER & GAMBLE CO,N,80.56,9150185,2705960,1,1,-0.007049
20140709,PG,PROCTER & GAMBLE CO,N,81.67,12120399,2705960,1,1,0.004644
20140710,PG,PROCTER & GAMBLE CO,N,81.61,8786489,2705960,1,1,-0.004131
20140711,PG,PROCTER & GAMBLE CO,N,81.16,7519293,2705960,1,1,0.001471
20140714,PG,PROCTER & GAMBLE CO,N,81.32,6806097,2705960,1,1,0.004844
20140715,PG,PROCTER & GAMBLE CO,N,81.26,9638650,2705960,1,1,-0.001932
20140716,PG,PROCTER & GAMBLE CO,N,80.94,8946279,2705960,1,1,0.004201
20140717,PG,PROCTER & GAMBLE CO,N,80.4,5853408,2705960,1,1,-0.011834
20140718,PG,PROCTER & GAMBLE CO,N,80.55,6507017,2705960,1,1,0.010265
20140721,PG,PROCTER & GAMBLE CO,N,80.28,4439218,2705960,1,1,-0.00232
20140722,PG,PROCTER & GAMBLE CO,N,80.1,6073192,2705960,1,1,0.005016
20140723,PG,PROCTER & GAMBLE CO,N,79.99,5891317,2705960,1,1,0.001754
20140724,PG,PROCTER & GAMBLE CO,N,80.26,6273126,2705960,1,1,0.000488
20140725,PG,PROCTER & GAMBLE CO,N,79.56,6293364,2705960,1,1,-0.004849
20140728,PG,PROCTER & GAMBLE CO,N,79.26,6757259,2705960,1,1,0.000288
20140729,PG,PROCTER & GAMBLE CO,N,78.65,6425591,2705960,1,1,-0.004528
20140730,PG,PROCTER & GAMBLE CO,N,78.16,8296537,2705960,1,1,0.000061
20140731,PG,PROCTER & GAMBLE CO,N,77.32,11239379,2705960,1,1,-0.019999
20140801,PG,PROCTER & GAMBLE CO,N,79.65,18110864,2705960,1,1,-0.002859
20140804,PG,PROCTER & GAMBLE CO,N,79.22,12075293,2705960,1,1,0.007189
20140805,PG,PROCTER & GAMBLE CO,N,79.41,7995884,2705960,1,1,-0.009685
20140806,PG,PROCTER & GAMBLE CO,N,81.09,12839049,2705960,1,1,0.000016
20140807,PG,PROCTER & GAMBLE CO,N,80.14,7912807,2705960,1,1,-0.005557
20140808,PG,PROCTER & GAMBLE CO,N,80.95,6215609,2705960,1,1,0.011531
20140811,PG,PROCTER & GAMBLE CO,N,81.48,8188008,2705960,1,1,0.002759
20140812,PG,PROCTER & GAMBLE CO,N,81.42,6591201,2705960,1,1,-0.001637
20140813,PG,PROCTER & GAMBLE CO,N,81.48,5472198,2705960,1,1,0.006707
20140814,PG,PROCTER & GAMBLE CO,N,81.95,5930709,2705960,1,1,0.004346
20140815,PG,PROCTER & GAMBLE CO,N,81.78,7422986,2705960,1,1,-0.000061
20140818,PG,PROCTER & GAMBLE CO,N,82.44,8450531,2705960,1,1,0.008532
20140819,PG,PROCTER & GAMBLE CO,N,82.69,6873612,2705960,1,1,0.005001
20140820,PG,PROCTER & GAMBLE CO,N,82.81,4581835,2705960,1,1,0.002478
20140821,PG,PROCTER & GAMBLE CO,N,83.28,7106490,2705960,1,1,0.00295
20140822,PG,PROCTER & GAMBLE CO,N,83.39,6978890,2705960,1,1,-0.001993
20140825,PG,PROCTER & GAMBLE CO,N,83.54,5586758,2705960,1,1,0.004788
20140826,PG,PROCTER & GAMBLE CO,N,83.38,5188357,2705960,1,1,0.001051
20140827,PG,PROCTER & GAMBLE CO,N,83.31,4248518,2705960,1,1,0.00005
20140828,PG,PROCTER & GAMBLE CO,N,83.03,4283148,2705960,1,1,-0.00169
20140829,PG,PROCTER & GAMBLE CO,N,83.11,4901408,2707652,1,1,0.00332
20140902,PG,PROCTER & GAMBLE CO,N,82.98,5528875,2707652,1,1,-0.000544
20140903,PG,PROCTER & GAMBLE CO,N,82.9,5851788,2707652,1,1,-0.000779
20140904,PG,PROCTER & GAMBLE CO,N,83.7,7444413,2707652,1,1,-0.001534
20140905,PG,PROCTER & GAMBLE CO,N,83.77,5889038,2707652,1,1,0.005036
20140908,PG,PROCTER & GAMBLE CO,N,83.32,4899613,2707652,1,1,-0.003073
20140909,PG,PROCTER & GAMBLE CO,N,82.99,5206752,2707652,1,1,-0.006545
20140910,PG,PROCTER & GAMBLE CO,N,83.64,6722192,2707652,1,1,0.003646
20140911,PG,PROCTER & GAMBLE CO,N,83.49,6345118,2707652,1,1,0.000882
20140912,PG,PROCTER & GAMBLE CO,N,83.26,6367223,2707652,1,1,-0.005963
20140915,PG,PROCTER & GAMBLE CO,N,83.87,7008544,2707652,1,1,-0.00071
20140916,PG,PROCTER & GAMBLE CO,N,84.08,7146245,2707652,1,1,0.007484
20140917,PG,PROCTER & GAMBLE CO,N,84.16,8277298,2707652,1,1,0.001296
20140918,PG,PROCTER & GAMBLE CO,N,84.19,5309232,2707652,1,1,0.004891
20140919,PG,PROCTER & GAMBLE CO,N,84.47,11380809,2707652,1,1,-0.000477
20140922,PG,PROCTER & GAMBLE CO,N,84.81,8397142,2707652,1,1,-0.008013
20140923,PG,PROCTER & GAMBLE CO,N,84.44,7723459,2707652,1,1,-0.005776
20140924,PG,PROCTER & GAMBLE CO,N,85.24,11694662,2707652,1,1,0.007832
20140925,PG,PROCTER & GAMBLE CO,N,84.33,8212325,2707652,1,1,-0.016169
20140926,PG,PROCTER & GAMBLE CO,N,84.58,5482722,2707652,1,1,0.008576
20140929,PG,PROCTER & GAMBLE CO,N,84.44,6362241,2707652,1,1,-0.002547
20140930,PG,PROCTER & GAMBLE CO,N,83.74,8080639,2706984,1,1,-0.002786
20141001,PG,PROCTER & GAMBLE CO,N,83.14,9029128,2706984,1,1,-0.013249
20141002,PG,PROCTER & GAMBLE CO,N,83.05,8858502,2706984,1,1,0.000005
20141003,PG,PROCTER & GAMBLE CO,N,83.79,6702043,2706984,1,1,0.011166
20141006,PG,PROCTER & GAMBLE CO,N,83.57,5656495,2706984,1,1,-0.001565
20141007,PG,PROCTER & GAMBLE CO,N,83.16,7386318,2706984,1,1,-0.015126
20141008,PG,PROCTER & GAMBLE CO,N,84.18,8110994,2706984,1,1,0.017462
20141009,PG,PROCTER & GAMBLE CO,N,83.66,7765706,2706984,1,1,-0.020661
20141010,PG,PROCTER & GAMBLE CO,N,84.69,13733453,2706984,1,1,-0.011451
20141013,PG,PROCTER & GAMBLE CO,N,83.37,10073580,2706984,1,1,-0.016468
20141014,PG,PROCTER & GAMBLE CO,N,83.55,8210923,2706984,1,1,0.001579
20141015,PG,PROCTER & GAMBLE CO,N,82.95,13288831,2706984,1,1,-0.0081
20141016,PG,PROCTER & GAMBLE CO,N,82.24,11310285,2706984,1,1,0.000145
20141017,PG,PROCTER & GAMBLE CO,N,83.27,11786627,2706984,1,1,0.012884
20141020,PG,PROCTER & GAMBLE CO,N,84.18,8558072,2706984,1,1,0.009143
20141021,PG,PROCTER & GAMBLE CO,N,84.61,12389590,2706984,1,1,0.019574
20141022,PG,PROCTER & GAMBLE CO,N,84.23,9755005,2706984,1,1,-0.007299
20141023,PG,PROCTER & GAMBLE CO,N,83.23,14292357,2706984,1,1,0.012303
20141024,PG,PROCTER & GAMBLE CO,N,85.16,13465590,2706984,1,1,0.007053
20141027,PG,PROCTER & GAMBLE CO,N,85.95,10316563,2706984,1,1,-0.001502
20141028,PG,PROCTER & GAMBLE CO,N,86.47,9444204,2706984,1,1,0.011939
20141029,PG,PROCTER & GAMBLE CO,N,86.54,6881448,2706984,1,1,-0.001385
20141030,PG,PROCTER & GAMBLE CO,N,86.94,5560308,2706984,1,1,0.00623
20141031,PG,PROCTER & GAMBLE CO,N,87.27,9359840,2702119,1,1,0.011731
20141103,PG,PROCTER & GAMBLE CO,N,87.38,7782249,2702119,1,1,-0.000119
20141104,PG,PROCTER & GAMBLE CO,N,88.64,10594790,2702119,1,1,-0.00283
20141105,PG,PROCTER & GAMBLE CO,N,89,8462015,2702119,1,1,0.005701
20141106,PG,PROCTER & GAMBLE CO,N,88.9,6628881,2702119,1,1,0.003776
20141107,PG,PROCTER & GAMBLE CO,N,89.13,5975737,2702119,1,1,0.00035
20141110,PG,PROCTER & GAMBLE CO,N,89.45,5927052,2702119,1,1,0.00312
20141111,PG,PROCTER & GAMBLE CO,N,89.67,6346785,2702119,1,1,0.000697
20141112,PG,PROCTER & GAMBLE CO,N,89.48,6298672,2702119,1,1,-0.000701
20141113,PG,PROCTER & GAMBLE CO,N,88.6,10191559,2702119,1,1,0.00053
20141114,PG,PROCTER & GAMBLE CO,N,88.11,7559371,2702119,1,1,0.00024
20141117,PG,PROCTER & GAMBLE CO,N,87.84,9475799,2702119,1,1,0.000735
20141118,PG,PROCTER & GAMBLE CO,N,87.95,6419641,2702119,1,1,0.005134
20141119,PG,PROCTER & GAMBLE CO,N,88.73,6570396,2702119,1,1,-0.001501
20141120,PG,PROCTER & GAMBLE CO,N,88.47,5527565,2702119,1,1,0.001967
20141121,PG,PROCTER & GAMBLE CO,N,88.6,8984113,2702119,1,1,0.005237
20141124,PG,PROCTER & GAMBLE CO,N,88.11,5569245,2702119,1,1,0.002864
20141125,PG,PROCTER & GAMBLE CO,N,88.8,6439699,2702119,1,1,-0.00115
20141126,PG,PROCTER & GAMBLE CO,N,88.88,4419983,2702119,1,1,0.002806
20141128,PG,PROCTER & GAMBLE CO,N,90.43,7661778,2702119,1,1,-0.002542
20141201,PG,PROCTER & GAMBLE CO,N,90.08,6745137,2702119,1,1,-0.006829
20141202,PG,PROCTER & GAMBLE CO,N,91.07,7432863,2702119,1,1,0.006384
20141203,PG,PROCTER & GAMBLE CO,N,90,6465627,2702119,1,1,0.003765
20141204,PG,PROCTER & GAMBLE CO,N,90.58,6410706,2702119,1,1,-0.001162
20141205,PG,PROCTER & GAMBLE CO,N,90.38,6383401,2702119,1,1,0.001665
20141208,PG,PROCTER & GAMBLE CO,N,90.76,4723879,2702119,1,1,-0.007257
20141209,PG,PROCTER & GAMBLE CO,N,90.71,5703953,2702119,1,1,-0.000238
20141210,PG,PROCTER & GAMBLE CO,N,90,6293332,2702119,1,1,-0.016351
20141211,PG,PROCTER & GAMBLE CO,N,90.41,6468676,2702119,1,1,0.004536
20141212,PG,PROCTER & GAMBLE CO,N,89.55,6574629,2702119,1,1,-0.016214
20141215,PG,PROCTER & GAMBLE CO,N,89.2,6511895,2702119,1,1,-0.006343
20141216,PG,PROCTER & GAMBLE CO,N,89.36,8776495,2702119,1,1,-0.008489
20141217,PG,PROCTER & GAMBLE CO,N,90.7,7415365,2702119,1,1,0.020352
20141218,PG,PROCTER & GAMBLE CO,N,92,8724454,2702119,1,1,0.024015
20141219,PG,PROCTER & GAMBLE CO,N,92.05,14037813,2702119,1,1,0.00457
20141222,PG,PROCTER & GAMBLE CO,N,92.6,7157130,2702119,1,1,0.00381
20141223,PG,PROCTER & GAMBLE CO,N,93.29,5610590,2702119,1,1,0.001746
20141224,PG,PROCTER & GAMBLE CO,N,93.14,2408140,2702119,1,1,-0.000139
20141226,PG,PROCTER & GAMBLE CO,N,93.46,3148746,2702119,1,1,0.00331
20141229,PG,PROCTER & GAMBLE CO,N,92.64,4657706,2702119,1,1,0.000862
20141230,PG,PROCTER & GAMBLE CO,N,92.4,4730012,2702119,1,1,-0.004889
20141231,PG,PROCTER & GAMBLE CO,N,91.09,5712139,2702119,1,1,-0.010311
20150102,PG,PROCTER & GAMBLE CO,N,90.44,7255494,2702119,1,1,-0.00034
20150105,PG,PROCTER & GAMBLE CO,N,90.01,8626143,2702119,1,1,-0.018278
20150106,PG,PROCTER & GAMBLE CO,N,89.6,7791195,2702119,1,1,-0.008893
20150107,PG,PROCTER & GAMBLE CO,N,90.07,5986899,2702119,1,1,0.01163
20150108,PG,PROCTER & GAMBLE CO,N,91.1,6831617,2702119,1,1,0.017888
20150109,PG,PROCTER & GAMBLE CO,N,90.25,4873097,2702119,1,1,-0.008404
20150112,PG,PROCTER & GAMBLE CO,N,89.92,5250893,2702119,1,1,-0.008094
20150113,PG,PROCTER & GAMBLE CO,N,90.3,6730752,2702119,1,1,-0.002579
20150114,PG,PROCTER & GAMBLE CO,N,89.99,6418158,2702119,1,1,-0.005813
20150115,PG,PROCTER & GAMBLE CO,N,89.86,6768180,2702119,1,1,-0.009248
20150116,PG,PROCTER & GAMBLE CO,N,91.25,8815713,2702119,1,1,0.013424
20150120,PG,PROCTER & GAMBLE CO,N,91.19,9874638,2702119,1,1,0.00155
20150121,PG,PROCTER & GAMBLE CO,N,90.73,6974533,2702119,1,1,0.004732
20150122,PG,PROCTER & GAMBLE CO,N,91.62,7211231,2702119,1,1,0.01527
20150123,PG,PROCTER & GAMBLE CO,N,90.08,6745741,2702119,1,1,-0.005492
20150126,PG,PROCTER & GAMBLE CO,N,89.58,9371693,2702119,1,1,0.002568
20150127,PG,PROCTER & GAMBLE CO,N,86.49,14417363,2702119,1,1,-0.013388
20150128,PG,PROCTER & GAMBLE CO,N,85.15,14033420,2702119,1,1,-0.013496
20150129,PG,PROCTER & GAMBLE CO,N,85.67,12054601,2702119,1,1,0.009535
20150130,PG,PROCTER & GAMBLE CO,N,84.29,14685250,2700510,1,1,-0.012992
20150202,PG,PROCTER & GAMBLE CO,N,85.12,10278789,2700510,1,1,0.012962
20150203,PG,PROCTER & GAMBLE CO,N,85.95,10747897,2700510,1,1,0.014439
20150204,PG,PROCTER & GAMBLE CO,N,85.79,9212785,2700510,1,1,-0.004156
20150205,PG,PROCTER & GAMBLE CO,N,86.7,6531298,2700510,1,1,0.010291
20150206,PG,PROCTER & GAMBLE CO,N,85.61,8429773,2700510,1,1,-0.003418
20150209,PG,PROCTER & GAMBLE CO,N,85.05,8811512,2700510,1,1,-0.004247
20150210,PG,PROCTER & GAMBLE CO,N,85.39,7059632,2700510,1,1,0.010676
20150211,PG,PROCTER & GAMBLE CO,N,85.64,7184577,2700510,1,1,-0.000029
20150212,PG,PROCTER & GAMBLE CO,N,86.03,6074566,2700510,1,1,0.009645
20150213,PG,PROCTER & GAMBLE CO,N,85.9,6272049,2700510,1,1,0.004075
20150217,PG,PROCTER & GAMBLE CO,N,85.49,10310422,2700510,1,1,0.001598
20150218,PG,PROCTER & GAMBLE CO,N,86.26,8132286,2700510,1,1,-0.000314
20150219,PG,PROCTER & GAMBLE CO,N,85.21,7271618,2700510,1,1,-0.001062
20150220,PG,PROCTER & GAMBLE CO,N,84.87,9581338,2700510,1,1,0.006126
20150223,PG,PROCTER & GAMBLE CO,N,85.39,7919155,2700510,1,1,-0.000303
20150224,PG,PROCTER & GAMBLE CO,N,85.5,6502170,2700510,1,1,0.002759
20150225,PG,PROCTER & GAMBLE CO,N,85.46,5975834,2700510,1,1,-0.000766
20150226,PG,PROCTER & GAMBLE CO,N,85.17,7964477,2700510,1,1,-0.001476
20150227,PG,PROCTER & GAMBLE CO,N,85.13,7685024,2700510,1,1,-0.002956
20150302,PG,PROCTER & GAMBLE CO,N,85.41,7235172,2700510,1,1,0.006125
20150303,PG,PROCTER & GAMBLE CO,N,85.16,6095591,2700510,1,1,-0.004539
20150304,PG,PROCTER & GAMBLE CO,N,84.35,7369986,2700510,1,1,-0.004389
20150305,PG,PROCTER & GAMBLE CO,N,84.63,5914196,2700510,1,1,0.001196
20150306,PG,PROCTER & GAMBLE CO,N,82.66,11338662,2700510,1,1,-0.014174
20150309,PG,PROCTER & GAMBLE CO,N,83.09,7326705,2700510,1,1,0.003944
20150310,PG,PROCTER & GAMBLE CO,N,81.54,9681416,2700510,1,1,-0.016961
20150311,PG,PROCTER & GAMBLE CO,N,81.39,10066594,2700510,1,1,-0.001918
20150312,PG,PROCTER & GAMBLE CO,N,82.09,6951122,2700510,1,1,0.012601
20150313,PG,PROCTER & GAMBLE CO,N,81.83,7492548,2700510,1,1,-0.006075
20150316,PG,PROCTER & GAMBLE CO,N,83.56,15618256,2700510,1,1,0.013534
20150317,PG,PROCTER & GAMBLE CO,N,82.85,7509338,2700510,1,1,-0.00332
20150318,PG,PROCTER & GAMBLE CO,N,83.75,12607899,2700510,1,1,0.012158
20150319,PG,PROCTER & GAMBLE CO,N,83.38,9257503,2700510,1,1,-0.004873
20150320,PG,PROCTER & GAMBLE CO,N,84.74,22580280,2700510,1,1,0.009013
20150323,PG,PROCTER & GAMBLE CO,N,84.86,9891106,2700510,1,1,-0.001746
20150324,PG,PROCTER & GAMBLE CO,N,83.92,7478791,2700510,1,1,-0.006139
20150325,PG,PROCTER & GAMBLE CO,N,83.01,8482161,2700510,1,1,-0.014559
20150326,PG,PROCTER & GAMBLE CO,N,82.15,7311649,2700510,1,1,-0.002377
20150327,PG,PROCTER & GAMBLE CO,N,82.31,6441403,2700510,1,1,0.002369
20150330,PG,PROCTER & GAMBLE CO,N,82.72,6416848,2700510,1,1,0.012237
20150331,PG,PROCTER & GAMBLE CO,N,81.94,8649658,2700510,1,1,-0.008796
20150401,PG,PROCTER & GAMBLE CO,N,82.32,7395287,2700510,1,1,-0.003965
20150402,PG,PROCTER & GAMBLE CO,N,82.43,6169838,2700510,1,1,0.00353
20150406,PG,PROCTER & GAMBLE CO,N,83.04,6856344,2700510,1,1,0.006609
20150407,PG,PROCTER & GAMBLE CO,N,82.39,6330163,2700510,1,1,-0.002062
20150408,PG,PROCTER & GAMBLE CO,N,82.77,6523404,2700510,1,1,0.002683
20150409,PG,PROCTER & GAMBLE CO,N,82.89,6184986,2700510,1,1,0.004457
20150410,PG,PROCTER & GAMBLE CO,N,83.35,7001674,2700510,1,1,0.005203
20150413,PG,PROCTER & GAMBLE CO,N,83.43,8290458,2700510,1,1,-0.004581
20150414,PG,PROCTER & GAMBLE CO,N,83.6,6792597,2700510,1,1,0.00163
20150415,PG,PROCTER & GAMBLE CO,N,83.51,7006392,2700510,1,1,0.005148
20150416,PG,PROCTER & GAMBLE CO,N,83.5,7615906,2700510,1,1,-0.000778
20150417,PG,PROCTER & GAMBLE CO,N,82.53,9533805,2700510,1,1,-0.011311
20150420,PG,PROCTER & GAMBLE CO,N,82.87,7415988,2700510,1,1,0.009235
20150421,PG,PROCTER & GAMBLE CO,N,83.08,7696424,2700510,1,1,-0.001481
20150422,PG,PROCTER & GAMBLE CO,N,83.09,6753101,2700510,1,1,0.005088
20150423,PG,PROCTER & GAMBLE CO,N,80.95,14569488,2700510,1,1,0.002358
20150424,PG,PROCTER & GAMBLE CO,N,81,8785471,2700510,1,1,0.002253
20150427,PG,PROCTER & GAMBLE CO,N,80.6,9192250,2700510,1,1,-0.004141
20150428,PG,PROCTER & GAMBLE CO,N,80.42,8395450,2700510,1,1,0.002769
20150429,PG,PROCTER & GAMBLE CO,N,79.85,11858459,2700510,1,1,-0.00374
20150430,PG,PROCTER & GAMBLE CO,N,79.51,9409334,2712996,1,1,-0.010129
20150501,PG,PROCTER & GAMBLE CO,N,80.29,8192966,2712996,1,1,0.010923
20150504,PG,PROCTER & GAMBLE CO,N,80.35,7203759,2712996,1,1,0.002941
20150505,PG,PROCTER & GAMBLE CO,N,80.07,6589434,2712996,1,1,-0.011837
20150506,PG,PROCTER & GAMBLE CO,N,80.4,7335742,2712996,1,1,-0.004456
20150507,PG,PROCTER & GAMBLE CO,N,80.2,7224338,2712996,1,1,0.003774
20150508,PG,PROCTER & GAMBLE CO,N,80.96,6929376,2712996,1,1,0.013458
20150511,PG,PROCTER & GAMBLE CO,N,80.27,5237754,2712996,1,1,-0.00509
20150512,PG,PROCTER & GAMBLE CO,N,79.95,6305837,2712996,1,1,-0.00295
20150513,PG,PROCTER & GAMBLE CO,N,79.7,6459854,2712996,1,1,-0.000305
20150514,PG,PROCTER & GAMBLE CO,N,80.57,5634158,2712996,1,1,0.010779
20150515,PG,PROCTER & GAMBLE CO,N,81.05,7454848,2712996,1,1,0.000768
20150518,PG,PROCTER & GAMBLE CO,N,80.74,5590781,2712996,1,1,0.003048
20150519,PG,PROCTER & GAMBLE CO,N,80.83,5729453,2712996,1,1,-0.000643
20150520,PG,PROCTER & GAMBLE CO,N,80.48,5486969,2712996,1,1,-0.000931
20150521,PG,PROCTER & GAMBLE CO,N,80.41,6055727,2712996,1,1,0.002338
20150522,PG,PROCTER & GAMBLE CO,N,79.95,6003623,2712996,1,1,-0.002234
20150526,PG,PROCTER & GAMBLE CO,N,79.14,6698256,2712996,1,1,-0.010282
20150527,PG,PROCTER & GAMBLE CO,N,79.39,8094560,2712996,1,1,0.009163
20150528,PG,PROCTER & GAMBLE CO,N,79.33,5803445,2712996,1,1,-0.001267
20150529,PG,PROCTER & GAMBLE CO,N,78.39,12551704,2712996,1,1,-0.006318
20150601,PG,PROCTER & GAMBLE CO,N,78.85,7588036,2712996,1,1,0.002059
20150602,PG,PROCTER & GAMBLE CO,N,78.54,7380764,2712996,1,1,-0.001009
20150603,PG,PROCTER & GAMBLE CO,N,78.56,5985813,2712996,1,1,0.002119
20150604,PG,PROCTER & GAMBLE CO,N,78.15,7714574,2712996,1,1,-0.008623
20150605,PG,PROCTER & GAMBLE CO,N,77.43,9439700,2712996,1,1,-0.001436
20150608,PG,PROCTER & GAMBLE CO,N,77.71,10916201,2712996,1,1,-0.006474
20150609,PG,PROCTER & GAMBLE CO,N,78.9,11528875,2712996,1,1,0.000418
20150610,PG,PROCTER & GAMBLE CO,N,79.54,9483534,2712996,1,1,0.012042
